,Misconception ID,Example Number,Topic,Predicted Diagnosis,Model,Trial,Correct
5,MaE10,1,Number Operations,MaE10,gpt-4-turbo,70,True
6,MaE16,1,Number Operations,MaE16,gpt-4-turbo,70,True
7,MaE21,3,Number Operations,MaE21,gpt-4-turbo,70,True
8,MaE12,3,Number Operations,MaE12,gpt-4-turbo,70,True
9,MaE07,1,Number Operations,MaE07,gpt-4-turbo,70,True
10,MaE17,3,Number Operations,MaE17,gpt-4-turbo,70,True
11,MaE15,3,Number Operations,MaE15,gpt-4-turbo,70,True
12,MaE08,1,Number Operations,MaE08,gpt-4-turbo,70,True
13,MaE20,3,Number Operations,MaE20,gpt-4-turbo,70,True
14,MaE19,4,Number Operations,MaE19,gpt-4-turbo,70,True
15,MaE22,3,Number Operations,MaE22,gpt-4-turbo,70,True
16,MaE14,4,Number Operations,MaE15,gpt-4-turbo,70,False
0,MaE39,3,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,70,True
1,MaE37,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,70,False
2,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,70,True
3,MaE38,2,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,70,True
4,MaE42,1,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,70,True
5,MaE40,4,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,70,True
6,MaE36,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,70,True
7,MaE35,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,70,False
0,MaE01,4,Number sense,MaE01,gpt-4-turbo,70,True
1,MaE02,3,Number sense,MaE02,gpt-4-turbo,70,True
2,MaE03,3,Number sense,MaE04,gpt-4-turbo,70,False
3,MaE05,2,Number sense,MaE05,gpt-4-turbo,70,True
4,MaE04,1,Number sense,MaE04,gpt-4-turbo,70,True
0,MaE44,2,Algebraic representations,MaE44,gpt-4-turbo,70,True
1,MaE43,3,Algebraic representations,MaE43,gpt-4-turbo,70,True
0,MaE47,1,"Variables, expressions, and operations",MaE47,gpt-4-turbo,70,True
1,MaE48,1,"Variables, expressions, and operations",MaE48,gpt-4-turbo,70,True
2,MaE45,3,"Variables, expressions, and operations",MaE45,gpt-4-turbo,70,True
3,MaE46,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,70,True
0,MaE49,1,Equations and inequalities,MaE50,gpt-4-turbo,70,False
1,MaE51,4,Equations and inequalities,MaE52,gpt-4-turbo,70,False
2,MaE50,3,Equations and inequalities,MaE50,gpt-4-turbo,70,True
3,MaE55,2,Equations and inequalities,MaE55,gpt-4-turbo,70,True
4,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,70,True
5,MaE54,1,Equations and inequalities,MaE54,gpt-4-turbo,70,True
6,MaE53,4,Equations and inequalities,MaE53,gpt-4-turbo,70,True
0,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,70,True
1,MaE34,2,Properties of number and operations,MaE34,gpt-4-turbo,70,True
2,MaE32,3,Properties of number and operations,MaE33,gpt-4-turbo,70,False
3,MaE33,1,Properties of number and operations,MaE33,gpt-4-turbo,70,True
0,MaE28,2,Ratios and proportional reasoning,MaE28,gpt-4-turbo,71,True
1,MaE30,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,71,True
2,MaE24,2,Ratios and proportional reasoning,MaE28,gpt-4-turbo,71,False
3,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,71,True
4,MaE27,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,71,True
5,MaE25,4,Ratios and proportional reasoning,MaE25,gpt-4-turbo,71,True
6,MaE23,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,71,False
7,MaE26,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,71,True
0,MaE09,4,Number Operations,MaE09,gpt-4-turbo,71,True
1,MaE18,3,Number Operations,MaE18,gpt-4-turbo,71,True
2,MaE08,3,Number Operations,MaE08,gpt-4-turbo,71,True
3,MaE10,3,Number Operations,MaE10,gpt-4-turbo,71,True
4,MaE14,2,Number Operations,MaE14,gpt-4-turbo,71,True
5,MaE12,3,Number Operations,MaE12,gpt-4-turbo,71,True
6,MaE06,2,Number Operations,MaE06,gpt-4-turbo,71,True
7,MaE16,1,Number Operations,MaE16,gpt-4-turbo,71,True
8,MaE17,1,Number Operations,MaE17,gpt-4-turbo,71,True
9,MaE20,3,Number Operations,MaE20,gpt-4-turbo,71,True
10,MaE21,2,Number Operations,MaE21,gpt-4-turbo,71,True
11,MaE22,4,Number Operations,MaE22,gpt-4-turbo,71,True
12,MaE11,2,Number Operations,MaE11,gpt-4-turbo,71,True
13,MaE13,2,Number Operations,MaE13,gpt-4-turbo,71,True
14,MaE07,4,Number Operations,MaE07,gpt-4-turbo,71,True
15,MaE15,2,Number Operations,MaE15,gpt-4-turbo,71,True
16,MaE19,3,Number Operations,MaE19,gpt-4-turbo,71,True
0,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,71,True
1,MaE38,2,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,71,False
2,MaE35,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,71,True
3,MaE36,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,71,False
4,MaE37,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,71,False
5,MaE42,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,71,False
6,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,71,True
7,MaE40,1,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,71,True
0,MaE05,3,Number sense,MaE05,gpt-4-turbo,71,True
1,MaE04,4,Number sense,MaE01,gpt-4-turbo,71,False
2,MaE02,1,Number sense,MaE01,gpt-4-turbo,71,False
3,MaE01,2,Number sense,MaE01,gpt-4-turbo,71,True
4,MaE03,3,Number sense,MaE03,gpt-4-turbo,71,True
0,MaE44,4,Algebraic representations,MaE44,gpt-4-turbo,71,True
1,MaE43,3,Algebraic representations,MaE43,gpt-4-turbo,71,True
0,MaE46,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,71,False
1,MaE45,2,"Variables, expressions, and operations",MaE45,gpt-4-turbo,71,True
2,MaE48,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,71,True
3,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,71,True
0,MaE51,1,Equations and inequalities,MaE51,gpt-4-turbo,71,True
1,MaE50,1,Equations and inequalities,MaE50,gpt-4-turbo,71,True
2,MaE55,4,Equations and inequalities,MaE55,gpt-4-turbo,71,True
3,MaE49,4,Equations and inequalities,MaE49,gpt-4-turbo,71,True
4,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,71,True
5,MaE53,1,Equations and inequalities,MaE49,gpt-4-turbo,71,False
6,MaE52,4,Equations and inequalities,MaE52,gpt-4-turbo,71,True
0,MaE31,4,Properties of number and operations,MaE31,gpt-4-turbo,71,True
1,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,71,True
2,MaE32,3,Properties of number and operations,MaE33,gpt-4-turbo,71,False
3,MaE33,2,Properties of number and operations,MaE33,gpt-4-turbo,71,True
0,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,72,True
1,MaE24,3,Ratios and proportional reasoning,MaE24,gpt-4-turbo,72,True
2,MaE25,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,72,True
3,MaE30,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,72,True
4,MaE26,3,Ratios and proportional reasoning,MaE26,gpt-4-turbo,72,True
5,MaE28,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,72,False
6,MaE23,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,72,False
7,MaE27,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,72,True
0,MaE21,3,Number Operations,MaE21,gpt-4-turbo,72,True
1,MaE13,1,Number Operations,MaE13,gpt-4-turbo,72,True
2,MaE15,2,Number Operations,MaE15,gpt-4-turbo,72,True
3,MaE08,1,Number Operations,MaE09,gpt-4-turbo,72,False
4,MaE16,1,Number Operations,MaE16,gpt-4-turbo,72,True
5,MaE09,2,Number Operations,MaE09,gpt-4-turbo,72,True
6,MaE11,4,Number Operations,MaE11,gpt-4-turbo,72,True
7,MaE14,1,Number Operations,MaE14,gpt-4-turbo,72,True
8,MaE06,4,Number Operations,MaE07,gpt-4-turbo,72,False
9,MaE07,4,Number Operations,MaE07,gpt-4-turbo,72,True
10,MaE22,1,Number Operations,MaE22,gpt-4-turbo,72,True
11,MaE12,3,Number Operations,MaE12,gpt-4-turbo,72,True
12,MaE18,1,Number Operations,MaE18,gpt-4-turbo,72,True
13,MaE19,1,Number Operations,MaE19,gpt-4-turbo,72,True
14,MaE10,4,Number Operations,MaE08,gpt-4-turbo,72,False
15,MaE17,1,Number Operations,MaE17,gpt-4-turbo,72,True
16,MaE20,3,Number Operations,MaE20,gpt-4-turbo,72,True
0,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,72,True
1,MaE38,1,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,72,True
2,MaE42,2,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,72,True
3,MaE39,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,72,True
4,MaE35,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,72,True
5,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,72,True
6,MaE41,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,72,True
7,MaE36,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,72,False
0,MaE05,4,Number sense,MaE05,gpt-4-turbo,72,True
1,MaE01,1,Number sense,MaE02,gpt-4-turbo,72,False
2,MaE03,3,Number sense,MaE03,gpt-4-turbo,72,True
3,MaE02,1,Number sense,MaE02,gpt-4-turbo,72,True
4,MaE04,1,Number sense,MaE04,gpt-4-turbo,72,True
0,MaE43,4,Algebraic representations,MaE43,gpt-4-turbo,72,True
1,MaE44,4,Algebraic representations,MaE44,gpt-4-turbo,72,True
0,MaE45,1,"Variables, expressions, and operations",MaE45,gpt-4-turbo,72,True
1,MaE46,3,"Variables, expressions, and operations",MaE46,gpt-4-turbo,72,True
2,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,72,True
3,MaE48,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,72,True
0,MaE52,1,Equations and inequalities,MaE52,gpt-4-turbo,72,True
1,MaE53,4,Equations and inequalities,MaE53,gpt-4-turbo,72,True
2,MaE55,3,Equations and inequalities,MaE55,gpt-4-turbo,72,True
3,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,72,True
4,MaE54,4,Equations and inequalities,MaE54,gpt-4-turbo,72,True
5,MaE49,3,Equations and inequalities,MaE49,gpt-4-turbo,72,True
6,MaE50,1,Equations and inequalities,MaE50,gpt-4-turbo,72,True
0,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,72,True
1,MaE32,2,Properties of number and operations,MaE34,gpt-4-turbo,72,False
2,MaE31,2,Properties of number and operations,MaE31,gpt-4-turbo,72,True
3,MaE33,3,Properties of number and operations,MaE33,gpt-4-turbo,72,True
0,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,73,True
1,MaE28,1,Ratios and proportional reasoning,MaE28,gpt-4-turbo,73,True
2,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,73,False
3,MaE23,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,73,False
4,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,73,True
5,MaE25,4,Ratios and proportional reasoning,MaE26,gpt-4-turbo,73,False
6,MaE27,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,73,False
7,MaE26,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,73,True
0,MaE15,2,Number Operations,MaE15,gpt-4-turbo,73,True
1,MaE14,4,Number Operations,MaE14,gpt-4-turbo,73,True
2,MaE06,3,Number Operations,Correct,gpt-4-turbo,73,False
3,MaE17,2,Number Operations,MaE17,gpt-4-turbo,73,True
4,MaE20,2,Number Operations,MaE20,gpt-4-turbo,73,True
5,MaE21,1,Number Operations,Correct,gpt-4-turbo,73,False
6,MaE19,2,Number Operations,MaE19,gpt-4-turbo,73,True
7,MaE16,3,Number Operations,MaE16,gpt-4-turbo,73,True
8,MaE11,3,Number Operations,MaE11,gpt-4-turbo,73,True
9,MaE09,2,Number Operations,MaE09,gpt-4-turbo,73,True
10,MaE10,4,Number Operations,MaE21,gpt-4-turbo,73,False
11,MaE07,2,Number Operations,MaE07,gpt-4-turbo,73,True
12,MaE08,4,Number Operations,MaE08,gpt-4-turbo,73,True
13,MaE12,4,Number Operations,MaE12,gpt-4-turbo,73,True
14,MaE22,4,Number Operations,MaE22,gpt-4-turbo,73,True
15,MaE18,3,Number Operations,MaE18,gpt-4-turbo,73,True
16,MaE13,1,Number Operations,MaE13,gpt-4-turbo,73,True
0,MaE40,4,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,73,False
1,MaE38,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,73,True
2,MaE42,1,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,73,True
3,MaE36,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,73,False
4,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,73,True
5,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,73,True
6,MaE37,2,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,73,True
7,MaE35,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,73,True
0,MaE01,1,Number sense,MaE01,gpt-4-turbo,73,True
1,MaE05,4,Number sense,MaE05,gpt-4-turbo,73,True
2,MaE03,2,Number sense,MaE03,gpt-4-turbo,73,True
3,MaE02,3,Number sense,MaE01,gpt-4-turbo,73,False
4,MaE04,4,Number sense,MaE01,gpt-4-turbo,73,False
0,MaE44,1,Algebraic representations,MaE43,gpt-4-turbo,73,False
1,MaE43,1,Algebraic representations,MaE43,gpt-4-turbo,73,True
0,MaE45,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,73,False
1,MaE48,1,"Variables, expressions, and operations",MaE47,gpt-4-turbo,73,False
2,MaE47,4,"Variables, expressions, and operations",MaE47,gpt-4-turbo,73,True
3,MaE46,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,73,True
0,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,73,True
1,MaE54,1,Equations and inequalities,MaE54,gpt-4-turbo,73,True
2,MaE49,3,Equations and inequalities,MaE49,gpt-4-turbo,73,True
3,MaE50,3,Equations and inequalities,MaE50,gpt-4-turbo,73,True
4,MaE53,3,Equations and inequalities,MaE53,gpt-4-turbo,73,True
5,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,73,True
6,MaE55,1,Equations and inequalities,MaE55,gpt-4-turbo,73,True
0,MaE33,2,Properties of number and operations,MaE33,gpt-4-turbo,73,True
1,MaE32,3,Properties of number and operations,MaE32,gpt-4-turbo,73,True
2,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,73,True
3,MaE34,2,Properties of number and operations,MaE34,gpt-4-turbo,73,True
0,MaE28,3,Ratios and proportional reasoning,MaE26,gpt-4-turbo,74,False
1,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,74,False
2,MaE25,3,Ratios and proportional reasoning,MaE27,gpt-4-turbo,74,False
3,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,74,True
4,MaE24,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,74,True
5,MaE26,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,74,False
6,MaE27,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,74,False
7,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,74,True
0,MaE16,1,Number Operations,MaE16,gpt-4-turbo,74,True
1,MaE20,4,Number Operations,MaE20,gpt-4-turbo,74,True
2,MaE10,1,Number Operations,MaE10,gpt-4-turbo,74,True
3,MaE06,4,Number Operations,MaE08,gpt-4-turbo,74,False
4,MaE21,4,Number Operations,MaE10,gpt-4-turbo,74,False
5,MaE19,4,Number Operations,MaE19,gpt-4-turbo,74,True
6,MaE07,4,Number Operations,MaE07,gpt-4-turbo,74,True
7,MaE13,1,Number Operations,MaE13,gpt-4-turbo,74,True
8,MaE15,1,Number Operations,MaE15,gpt-4-turbo,74,True
9,MaE14,4,Number Operations,MaE14,gpt-4-turbo,74,True
10,MaE17,1,Number Operations,MaE17,gpt-4-turbo,74,True
11,MaE08,3,Number Operations,MaE08,gpt-4-turbo,74,True
12,MaE11,2,Number Operations,MaE11,gpt-4-turbo,74,True
13,MaE18,1,Number Operations,MaE18,gpt-4-turbo,74,True
14,MaE22,2,Number Operations,MaE20,gpt-4-turbo,74,False
15,MaE12,1,Number Operations,MaE12,gpt-4-turbo,74,True
16,MaE09,2,Number Operations,MaE09,gpt-4-turbo,74,True
0,MaE35,1,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,74,False
1,MaE39,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,74,True
2,MaE37,1,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,74,True
3,MaE40,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,74,False
4,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,74,True
5,MaE36,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,74,True
6,MaE38,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,74,True
7,MaE42,1,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,74,True
0,MaE03,2,Number sense,MaE03,gpt-4-turbo,74,True
1,MaE02,4,Number sense,MaE01,gpt-4-turbo,74,False
2,MaE04,1,Number sense,MaE04,gpt-4-turbo,74,True
3,MaE05,4,Number sense,MaE05,gpt-4-turbo,74,True
4,MaE01,2,Number sense,MaE01,gpt-4-turbo,74,True
0,MaE43,3,Algebraic representations,MaE44,gpt-4-turbo,74,False
1,MaE44,1,Algebraic representations,MaE44,gpt-4-turbo,74,True
0,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,74,True
1,MaE48,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,74,False
2,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,74,True
3,MaE45,1,"Variables, expressions, and operations",MaE45,gpt-4-turbo,74,True
0,MaE50,3,Equations and inequalities,MaE50,gpt-4-turbo,74,True
1,MaE54,2,Equations and inequalities,MaE54,gpt-4-turbo,74,True
2,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,74,True
3,MaE49,2,Equations and inequalities,MaE50,gpt-4-turbo,74,False
4,MaE53,3,Equations and inequalities,MaE53,gpt-4-turbo,74,True
5,MaE55,4,Equations and inequalities,MaE55,gpt-4-turbo,74,True
6,MaE52,4,Equations and inequalities,MaE52,gpt-4-turbo,74,True
0,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,74,True
1,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,74,True
2,MaE32,1,Properties of number and operations,MaE33,gpt-4-turbo,74,False
3,MaE33,4,Properties of number and operations,MaE33,gpt-4-turbo,74,True
0,MaE28,2,Ratios and proportional reasoning,MaE28,gpt-4-turbo,75,True
1,MaE25,4,Ratios and proportional reasoning,MaE25,gpt-4-turbo,75,True
2,MaE30,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,75,True
3,MaE26,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,75,False
4,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,75,True
5,MaE24,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,75,False
6,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,75,False
7,MaE27,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,75,False
0,MaE14,4,Number Operations,MaE15,gpt-4-turbo,75,False
1,MaE17,3,Number Operations,MaE17,gpt-4-turbo,75,True
2,MaE13,3,Number Operations,MaE13,gpt-4-turbo,75,True
3,MaE21,1,Number Operations,correct,gpt-4-turbo,75,False
4,MaE07,2,Number Operations,MaE07,gpt-4-turbo,75,True
5,MaE12,1,Number Operations,MaE12,gpt-4-turbo,75,True
6,MaE09,1,Number Operations,MaE09,gpt-4-turbo,75,True
7,MaE20,1,Number Operations,MaE20,gpt-4-turbo,75,True
8,MaE22,3,Number Operations,MaE22,gpt-4-turbo,75,True
9,MaE15,2,Number Operations,MaE15,gpt-4-turbo,75,True
10,MaE18,3,Number Operations,MaE18,gpt-4-turbo,75,True
11,MaE06,1,Number Operations,MaE07,gpt-4-turbo,75,False
12,MaE10,4,Number Operations,MaE10,gpt-4-turbo,75,True
13,MaE11,1,Number Operations,correct,gpt-4-turbo,75,False
14,MaE08,4,Number Operations,MaE08,gpt-4-turbo,75,True
15,MaE16,1,Number Operations,MaE16,gpt-4-turbo,75,True
16,MaE19,2,Number Operations,MaE19,gpt-4-turbo,75,True
0,MaE40,3,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,75,False
1,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,75,True
2,MaE37,1,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,75,True
3,MaE42,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,75,False
4,MaE39,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,75,True
5,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,75,False
6,MaE38,2,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,75,True
7,MaE36,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,75,True
0,MaE03,3,Number sense,MaE03,gpt-4-turbo,75,True
1,MaE02,3,Number sense,MaE01,gpt-4-turbo,75,False
2,MaE05,1,Number sense,MaE05,gpt-4-turbo,75,True
3,MaE01,3,Number sense,MaE01,gpt-4-turbo,75,True
4,MaE04,3,Number sense,MaE04,gpt-4-turbo,75,True
0,MaE43,3,Algebraic representations,MaE44,gpt-4-turbo,75,False
1,MaE44,3,Algebraic representations,MaE44,gpt-4-turbo,75,True
0,MaE45,2,"Variables, expressions, and operations",MaE45,gpt-4-turbo,75,True
1,MaE47,1,"Variables, expressions, and operations",MaE48,gpt-4-turbo,75,False
2,MaE46,2,"Variables, expressions, and operations",MaE46,gpt-4-turbo,75,True
3,MaE48,1,"Variables, expressions, and operations",MaE47,gpt-4-turbo,75,False
0,MaE53,2,Equations and inequalities,MaE53,gpt-4-turbo,75,True
1,MaE49,2,Equations and inequalities,MaE54,gpt-4-turbo,75,False
2,MaE50,2,Equations and inequalities,MaE51,gpt-4-turbo,75,False
3,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,75,True
4,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,75,True
5,MaE55,1,Equations and inequalities,MaE52,gpt-4-turbo,75,False
6,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,75,True
0,MaE32,1,Properties of number and operations,MaE33,gpt-4-turbo,75,False
1,MaE33,2,Properties of number and operations,MaE33,gpt-4-turbo,75,True
2,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,75,True
3,MaE31,4,Properties of number and operations,MaE31,gpt-4-turbo,75,True
0,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,76,False
1,MaE28,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,76,False
2,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,76,True
3,MaE30,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,76,True
4,MaE27,1,Ratios and proportional reasoning,MaE23,gpt-4-turbo,76,False
5,MaE24,3,Ratios and proportional reasoning,MaE24,gpt-4-turbo,76,True
6,MaE25,1,Ratios and proportional reasoning,MaE28,gpt-4-turbo,76,False
7,MaE26,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,76,False
0,MaE08,4,Number Operations,MaE11,gpt-4-turbo,76,False
1,MaE10,4,Number Operations,MaE10,gpt-4-turbo,76,True
2,MaE11,3,Number Operations,MaE11,gpt-4-turbo,76,True
